Fruit,spot,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,%DM,lycopene (DW),lycopene (FW),beta-carotene (DW),beta-carotene (FW)
24,A,64,250,0.161262428,0.163337448,0.240219293,0.276979774,0.385340824,0.465727023,White LED,25 mA,b'OK Read',09:59:29,5.319106183,27.38413363,1.456591145,6.562774198,0.349080928
24,B,64,250,0.167382425,0.162913798,0.212370273,0.268915142,0.390265216,0.439417233,White LED,25 mA,b'OK Read',10:02:46,5.319106183,27.38413363,1.456591145,6.562774198,0.349080928
24,C,64,250,0.147357639,0.178694681,0.248576028,0.310071626,0.41155266,0.412441219,White LED,25 mA,b'OK Read',10:05:04,5.319106183,27.38413363,1.456591145,6.562774198,0.349080928
24,D,64,250,0.173857139,0.18982957,0.317601302,0.348359284,0.419886615,0.393980911,White LED,25 mA,b'OK Read',10:07:10,5.319106183,27.38413363,1.456591145,6.562774198,0.349080928
25,A,64,250,0.129536812,0.143609583,0.205749688,0.267471628,0.369624959,0.445702608,White LED,25 mA,b'OK Read',10:53:43,4.952178998,44.72874011,2.215047274,7.989008745,0.395630013
25,B,64,250,0.155047833,0.188537431,0.272299826,0.33353693,0.440390851,0.480972229,White LED,25 mA,b'OK Read',10:55:41,4.952178998,44.72874011,2.215047274,7.989008745,0.395630013
25,C,64,250,0.123019535,0.144831095,0.156844339,0.224794198,0.32115487,0.435043529,White LED,25 mA,b'OK Read',10:57:38,4.952178998,44.72874011,2.215047274,7.989008745,0.395630013
25,D,64,250,0.160032756,0.206196496,0.226568124,0.316692744,0.392042674,0.46855594,White LED,25 mA,b'OK Read',10:59:43,4.952178998,44.72874011,2.215047274,7.989008745,0.395630013
26,A,64,250,0.175569225,0.195810061,0.330123742,0.387717052,0.472798048,0.439253085,White LED,25 mA,b'OK Read',11:59:54,5.362118603,25.04499317,1.342942238,10.08269064,0.54064583
26,B,64,250,0.160751637,0.22728003,0.35213166,0.402197871,0.446370459,0.432562174,White LED,25 mA,b'OK Read',12:01:54,5.362118603,25.04499317,1.342942238,10.08269064,0.54064583
26,C,64,250,0.205194938,0.211026077,0.352162025,0.399338126,0.447486667,0.402602814,White LED,25 mA,b'OK Read',12:03:51,5.362118603,25.04499317,1.342942238,10.08269064,0.54064583
26,D,64,250,0.139889735,0.150303213,0.266489089,0.301870391,0.411149328,0.388072075,White LED,25 mA,b'OK Read',12:05:54,5.362118603,25.04499317,1.342942238,10.08269064,0.54064583
27,A,64,250,0.129092233,0.158380766,0.237025422,0.286697417,0.408541742,0.456371363,White LED,25 mA,b'OK Read',12:49:17,4.964275058,36.70337258,1.82205637,9.187308859,0.456083282
27,B,64,250,0.127881476,0.155238707,0.262131038,0.296619957,0.415787636,0.452876253,White LED,25 mA,b'OK Read',12:51:35,4.964275058,36.70337258,1.82205637,9.187308859,0.456083282
27,C,64,250,0.12789567,0.1568274,0.204226131,0.249051838,0.370534808,0.461739523,White LED,25 mA,b'OK Read',12:53:35,4.964275058,36.70337258,1.82205637,9.187308859,0.456083282
27,D,64,250,0.145480023,0.178278103,0.201305582,0.262098239,0.369165366,0.49613055,White LED,25 mA,b'OK Read',12:55:29,4.964275058,36.70337258,1.82205637,9.187308859,0.456083282
28,A,64,250,0.211480464,0.241578161,0.438619518,0.451018252,0.4326572,0.313941171,White LED,25 mA,b'OK Read',09:06:45,5.191441586,10.38948123,0.539363849,7.014677302,0.364162875
28,B,64,250,0.218418675,0.296031028,0.48694278,0.490576387,0.459131689,0.318092797,White LED,25 mA,b'OK Read',09:08:57,5.191441586,10.38948123,0.539363849,7.014677302,0.364162875
28,C,64,250,0.29658817,0.357700045,0.545530983,0.560257353,0.532101811,0.405914466,White LED,25 mA,b'OK Read',09:10:51,5.191441586,10.38948123,0.539363849,7.014677302,0.364162875
28,D,64,250,0.182483781,0.213702116,0.370358536,0.385722521,0.403523549,0.331416678,White LED,25 mA,b'OK Read',09:12:59,5.191441586,10.38948123,0.539363849,7.014677302,0.364162875
29,A,64,250,0.242042621,0.307533063,0.434711943,0.477429814,0.431489421,0.348061866,White LED,25 mA,b'OK Read',10:05:54,6.186575793,6.804704127,0.420978178,5.455619504,0.337516036
29,B,64,250,0.2400042,0.258093359,0.503595478,0.513007994,0.492875497,0.33022912,White LED,25 mA,b'OK Read',10:07:49,6.186575793,6.804704127,0.420978178,5.455619504,0.337516036
29,C,64,250,0.14501653,0.197723542,0.348380983,0.390289892,0.409409386,0.359107139,White LED,25 mA,b'OK Read',10:09:50,6.186575793,6.804704127,0.420978178,5.455619504,0.337516036
29,D,64,250,0.215737032,0.261080086,0.411838506,0.456450842,0.469890302,0.385658328,White LED,25 mA,b'OK Read',10:11:55,6.186575793,6.804704127,0.420978178,5.455619504,0.337516036
30,A,64,250,0.196066958,0.211061382,0.34673598,0.391446535,0.469698014,0.418794201,White LED,25 mA,b'OK Read',10:57:26,5.443692912,19.1266299,1.041194996,8.280364304,0.450757605
30,B,64,250,0.21258245,0.221292484,0.345161797,0.392047638,0.472375951,0.439088959,White LED,25 mA,b'OK Read',10:59:27,5.443692912,19.1266299,1.041194996,8.280364304,0.450757605
30,C,64,250,0.218839596,0.234813905,0.432459523,0.450781467,0.501439261,0.402573838,White LED,25 mA,b'OK Read',11:01:30,5.443692912,19.1266299,1.041194996,8.280364304,0.450757605
30,D,64,250,0.193891388,0.205582203,0.36523112,0.394716106,0.473229525,0.431307041,White LED,25 mA,b'OK Read',11:03:26,5.443692912,19.1266299,1.041194996,8.280364304,0.450757605
31,A,64,250,0.167169601,0.171083143,0.331252489,0.345039617,0.446651864,0.387734136,White LED,25 mA,b'OK Read',11:41:23,5.396559433,19.51805189,1.053303271,7.413532858,0.400075707
31,B,64,250,0.191687424,0.195019254,0.380577945,0.390522134,0.458967536,0.377065401,White LED,25 mA,b'OK Read',11:43:15,5.396559433,19.51805189,1.053303271,7.413532858,0.400075707
31,C,64,250,0.151169632,0.207855775,0.309968389,0.365740804,0.407838266,0.408627501,White LED,25 mA,b'OK Read',11:45:11,5.396559433,19.51805189,1.053303271,7.413532858,0.400075707
31,D,64,250,0.235277832,0.205280943,0.366326116,0.416215727,0.510623636,0.471034044,White LED,25 mA,b'OK Read',11:47:57,5.396559433,19.51805189,1.053303271,7.413532858,0.400075707
32,A,64,250,0.15181758,0.158677321,0.245017707,0.292084455,0.413742844,0.454314845,White LED,25 mA,b'OK Read',12:27:49,5.14052392,38.26040352,1.966785195,9.381094794,0.482237422
32,B,64,250,0.101500223,0.083910533,0.165580692,0.191155892,0.333953605,0.417992826,White LED,25 mA,b'OK Read',12:29:45,5.14052392,38.26040352,1.966785195,9.381094794,0.482237422
32,C,64,250,0.109313388,0.109816594,0.200040179,0.232849715,0.343380288,0.363046363,White LED,25 mA,b'OK Read',12:31:39,5.14052392,38.26040352,1.966785195,9.381094794,0.482237422
32,D,64,250,0.155676868,0.156163676,0.247958506,0.274161033,0.426344596,0.471346226,White LED,25 mA,b'OK Read',12:33:32,5.14052392,38.26040352,1.966785195,9.381094794,0.482237422
33,A,64,250,0.219671991,0.254838343,0.435562294,0.451250499,0.444986938,0.33956548,White LED,25 mA,b'OK Read',09:51:10,5.094940994,15.7447004,0.802183195,5.460384652,0.278203376
33,B,64,250,0.150469669,0.178447558,0.371603689,0.38377809,0.44353777,0.386672094,White LED,25 mA,b'OK Read',09:58:35,5.094940994,15.7447004,0.802183195,5.460384652,0.278203376
33,C,64,250,0.241668991,0.197716475,0.416054818,0.421068458,0.523233207,0.445132966,White LED,25 mA,b'OK Read',10:00:44,5.094940994,15.7447004,0.802183195,5.460384652,0.278203376
33,D,64,250,0.173388915,0.193232863,0.449780378,0.421305258,0.433069911,0.251753477,White LED,25 mA,b'OK Read',10:02:54,5.094940994,15.7447004,0.802183195,5.460384652,0.278203376
34,A,64,250,0.143952384,0.123811097,0.282731827,0.301301182,0.454169766,0.415530803,White LED,25 mA,b'OK Read',10:49:12,5.195658297,28.58102712,1.484972507,8.194149558,0.425740011
34,B,64,250,0.183339826,0.173716822,0.328362301,0.369506744,0.478726081,0.46016575,White LED,25 mA,b'OK Read',10:51:05,5.195658297,28.58102712,1.484972507,8.194149558,0.425740011
34,C,64,250,0.105402078,0.120414859,0.2139242,0.236938958,0.369793801,0.391403027,White LED,25 mA,b'OK Read',10:53:00,5.195658297,28.58102712,1.484972507,8.194149558,0.425740011
34,D,64,250,0.141843019,0.100270398,0.223844962,0.234794155,0.344904502,0.342973662,White LED,25 mA,b'OK Read',10:55:02,5.195658297,28.58102712,1.484972507,8.194149558,0.425740011
35,A,64,250,0.159465211,0.189645982,0.354095552,0.385157851,0.459023812,0.395950534,White LED,25 mA,b'OK Read',11:39:43,4.86436719,46.2372149,2.249147911,9.587451186,0.46636883
35,B,64,250,0.107724268,0.123126208,0.270508019,0.297976962,0.414704264,0.384750758,White LED,25 mA,b'OK Read',11:41:38,4.86436719,46.2372149,2.249147911,9.587451186,0.46636883
35,C,64,250,0.123416811,0.110706253,0.298341847,0.315349387,0.424970455,0.365189767,White LED,25 mA,b'OK Read',11:43:34,4.86436719,46.2372149,2.249147911,9.587451186,0.46636883
35,D,64,250,0.124339073,0.131514432,0.278095385,0.293974252,0.407125395,0.365440789,White LED,25 mA,b'OK Read',11:45:24,4.86436719,46.2372149,2.249147911,9.587451186,0.46636883
36,A,64,250,0.106792547,0.127094367,0.192427512,0.220978177,0.331369475,0.39832565,White LED,25 mA,b'OK Read',12:21:08,5.195858433,52.09906484,2.706993654,8.041165356,0.417807568
36,B,64,250,0.105917588,0.110099033,0.248333071,0.273637348,0.394457972,0.412798458,White LED,25 mA,b'OK Read',12:23:16,5.195858433,52.09906484,2.706993654,8.041165356,0.417807568
36,C,64,250,0.101665752,0.091154908,0.155654857,0.181306207,0.250942401,0.361858794,White LED,25 mA,b'OK Read',12:25:14,5.195858433,52.09906484,2.706993654,8.041165356,0.417807568
36,D,64,250,0.123700583,0.166140588,0.227980307,0.287038941,0.385739441,0.446948107,White LED,25 mA,b'OK Read',12:27:20,5.195858433,52.09906484,2.706993654,8.041165356,0.417807568
37,A,64,250,0.085585384,0.094699424,0.179110387,0.205964581,0.301921589,0.352223136,White LED,25 mA,b'OK Read',13:19:19,5.617269398,24.98155454,1.403281218,7.875554859,0.442391133
37,B,64,250,0.176392157,0.204127683,0.401396377,0.417302538,0.417846508,0.294843616,White LED,25 mA,b'OK Read',13:21:13,5.617269398,24.98155454,1.403281218,7.875554859,0.442391133
37,C,64,250,0.152853349,0.176908307,0.330123747,0.358627919,0.373995952,0.283489379,White LED,25 mA,b'OK Read',13:23:13,5.617269398,24.98155454,1.403281218,7.875554859,0.442391133
37,D,64,250,0.183150643,0.23795597,0.408674991,0.435303372,0.459422459,0.355882383,White LED,25 mA,b'OK Read',13:25:13,5.617269398,24.98155454,1.403281218,7.875554859,0.442391133
38,A,64,250,0.274671577,0.284070033,0.552698237,0.55293498,0.543817184,0.399455278,White LED,25 mA,b'OK Read',09:53:05,5.1917146,5.580302865,0.314107209,7.467237952,0.420320067
38,B,64,250,0.44356745,0.424798808,0.708504938,0.706090109,0.674046267,0.469386259,White LED,25 mA,b'OK Read',09:55:10,5.1917146,5.580302865,0.314107209,7.467237952,0.420320067
38,C,64,250,0.295505114,0.336454105,0.575855134,0.56492491,0.532931914,0.361192612,White LED,25 mA,b'OK Read',09:57:13,5.1917146,5.580302865,0.314107209,7.467237952,0.420320067
38,D,64,250,0.234186885,0.277108092,0.493887323,0.509009827,0.484907357,0.364620126,White LED,25 mA,b'OK Read',10:03:37,5.1917146,5.580302865,0.314107209,7.467237952,0.420320067
39,A,64,250,0.270055569,0.352715119,0.535640582,0.545562507,0.487242939,0.358016121,White LED,25 mA,b'OK Read',10:46:01,5.67246252,5.288899734,0.277642378,6.126188002,0.321596077
39,B,64,250,0.239261662,0.305132403,0.505680895,0.515180118,0.489029782,0.354134817,White LED,25 mA,b'OK Read',10:47:53,5.67246252,5.288899734,0.277642378,6.126188002,0.321596077
39,C,64,250,0.214914103,0.317121635,0.486355614,0.506569042,0.485681194,0.390814075,White LED,25 mA,b'OK Read',10:49:52,5.67246252,5.288899734,0.277642378,6.126188002,0.321596077
39,D,64,250,0.318012888,0.332867213,0.523249743,0.544337567,0.51765223,0.39832565,White LED,25 mA,b'OK Read',10:51:52,5.67246252,5.288899734,0.277642378,6.126188002,0.321596077
40,A,64,250,0.274482402,0.316366131,0.479471839,0.509100907,0.474697458,0.357658893,White LED,25 mA,b'OK Read',11:46:44,5.599440455,3.161964754,0.177052334,5.748328297,0.32187422
40,B,64,250,0.25222528,0.325432202,0.45390559,0.533094435,0.493466426,0.439117935,White LED,25 mA,b'OK Read',11:48:38,5.599440455,3.161964754,0.177052334,5.748328297,0.32187422
40,C,64,250,0.260478288,0.358017782,0.486745379,0.550466864,0.490863531,0.412885364,White LED,25 mA,b'OK Read',11:50:30,5.599440455,3.161964754,0.177052334,5.748328297,0.32187422
40,D,64,250,0.296143607,0.309870193,0.50414721,0.523586274,0.522342128,0.370519307,White LED,25 mA,b'OK Read',11:52:27,5.599440455,3.161964754,0.177052334,5.748328297,0.32187422
41,A,64,250,0.26415314,0.363369871,0.530037383,0.540699145,0.458446963,0.338165498,White LED,25 mA,b'OK Read',12:29:50,5.628855938,0.281348035,0.015836676,4.736760178,0.266625407
41,B,64,250,0.302424394,0.34381146,0.525157969,0.543618077,0.483472255,0.352387273,White LED,25 mA,b'OK Read',12:32:07,5.628855938,0.281348035,0.015836676,4.736760178,0.266625407
41,C,64,250,0.307499175,0.386515157,0.497921421,0.541168172,0.471480187,0.378668119,White LED,25 mA,b'OK Read',12:34:12,5.628855938,0.281348035,0.015836676,4.736760178,0.266625407
41,D,64,250,0.277584962,0.33644705,0.402803496,0.486541797,0.415187336,0.352184526,White LED,25 mA,b'OK Read',12:36:16,5.628855938,0.281348035,0.015836676,4.736760178,0.266625407
42,A,64,250,0.210889282,0.249726317,0.384996741,0.420039333,0.473796984,0.402515918,White LED,25 mA,b'OK Read',13:30:32,5.249529999,12.76727602,0.670221985,9.519314166,0.499719253
42,B,64,250,0.212360159,0.259689101,0.387957777,0.437584793,0.501204752,0.441357879,White LED,25 mA,b'OK Read',13:32:37,5.249529999,12.76727602,0.670221985,9.519314166,0.499719253
42,C,64,250,0.123317494,0.174860666,0.321994787,0.378122364,0.452547066,0.424143061,White LED,25 mA,b'OK Read',13:34:31,5.249529999,12.76727602,0.670221985,9.519314166,0.499719253
42,D,64,250,0.213764827,0.257239004,0.404534577,0.459711317,0.53175475,0.505128981,White LED,25 mA,b'OK Read',13:36:23,5.249529999,12.76727602,0.670221985,9.519314166,0.499719253
43,A,64,250,0.241974833,0.317717099,0.393800581,0.474187555,0.480933439,0.448093826,White LED,25 mA,b'OK Read',09:56:58,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
43,B,64,250,0.231450081,0.291648623,0.427139759,0.490993803,0.474617713,0.400256635,White LED,25 mA,b'OK Read',09:59:10,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
43,C,64,250,0.238992084,0.253059025,0.50185937,0.513886867,0.594163247,0.43572901,White LED,25 mA,b'OK Read',10:01:16,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
43,D,64,250,0.203421366,0.273062257,0.463522679,0.496865077,0.517835138,0.406329625,White LED,25 mA,b'OK Read',10:02:59,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
44,A,64,250,0.110784269,0.119518133,0.198000346,0.230718575,0.368663538,0.48547145,White LED,25 mA,b'OK Read',10:49:29,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,B,64,250,0.190609092,0.169416792,0.270254939,0.316287461,0.449991071,0.538931046,White LED,25 mA,b'OK Read',10:51:55,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,C,64,250,0.134280526,0.139874413,0.235866305,0.278236613,0.417921539,0.517506661,White LED,25 mA,b'OK Read',10:53:57,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,D,64,250,0.149334575,0.152492065,0.243008253,0.294670959,0.434340881,0.527769901,White LED,25 mA,b'OK Read',10:56:12,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
45,A,64,250,0.110746433,0.179217183,0.1343252,0.243423452,0.273092793,0.469251087,White LED,25 mA,b'OK Read',11:48:13,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
45,B,64,250,0.109162045,0.116764431,0.183321654,0.206023778,0.295618371,0.335124179,White LED,25 mA,b'OK Read',11:49:57,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
45,C,64,250,0.151737177,0.187400655,0.247583952,0.306333032,0.417579169,0.515450142,White LED,25 mA,b'OK Read',11:52:05,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
45,D,64,250,0.147683974,0.168618929,0.247163836,0.287626371,0.402097827,0.466624938,White LED,25 mA,b'OK Read',11:54:16,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
46,A,64,250,0.115348254,0.131119025,0.160296359,0.192672285,0.252157085,0.297884945,White LED,25 mA,b'OK Read',12:40:43,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,B,64,250,0.120716259,0.130144642,0.158717131,0.193651334,0.269622264,0.276537801,White LED,25 mA,b'OK Read',12:42:44,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,C,64,250,0.128851032,0.138285737,0.135276783,0.187881772,0.218816594,0.264362858,White LED,25 mA,b'OK Read',12:44:43,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,D,64,250,0.139043149,0.13572266,0.15224333,0.196032922,0.243283792,0.294843626,White LED,25 mA,b'OK Read',12:46:46,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
47,A,64,250,0.148369754,0.140072111,0.209748362,0.263113716,0.387957785,0.509628202,White LED,25 mA,b'OK Read',13:30:43,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,B,64,250,0.143673347,0.132735951,0.181150224,0.239229475,0.364906935,0.47919572,White LED,25 mA,b'OK Read',13:32:43,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,C,64,250,0.093791106,0.09589976,0.190372493,0.23024499,0.363560934,0.481831524,White LED,25 mA,b'OK Read',13:35:01,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,D,64,250,0.108239787,0.104005551,0.15700631,0.198273344,0.314120025,0.409882655,White LED,25 mA,b'OK Read',13:36:55,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
48,A,64,250,0.351989763,0.359324025,0.605769315,0.595293645,0.548258519,0.37077035,White LED,25 mA,b'OK Read',10:04:36,5.007953077,0,0,2.673416869,0.133883462
48,B,64,250,0.355092319,0.390179718,0.614181712,0.615607771,0.569269252,0.403413812,White LED,25 mA,b'OK Read',10:06:34,5.007953077,0,0,2.673416869,0.133883462
48,C,64,250,0.293097789,0.306000874,0.576310694,0.544669971,0.535075207,0.326888492,White LED,25 mA,b'OK Read',10:08:35,5.007953077,0,0,2.673416869,0.133883462
48,D,64,250,0.378843975,0.426606364,0.610906836,0.631140489,0.574808024,0.421294833,White LED,25 mA,b'OK Read',10:10:31,5.007953077,0,0,2.673416869,0.133883462
49,A,64,250,0.363170342,0.42324543,0.587749954,0.612802669,0.531009069,0.40904266,White LED,25 mA,b'OK Read',10:59:15,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,B,64,250,0.33082989,0.417399088,0.575313544,0.60807593,0.532547363,0.432948389,White LED,25 mA,b'OK Read',11:01:19,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,C,64,250,0.322676207,0.405388679,0.547641693,0.57525729,0.494216813,0.401675923,White LED,25 mA,b'OK Read',11:03:33,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,D,64,250,0.317672362,0.389537165,0.552303441,0.570621612,0.503212029,0.373512382,White LED,25 mA,b'OK Read',11:05:31,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
50,A,64,250,0.299766413,0.382603484,0.57127945,0.575739995,0.49402921,0.34901769,White LED,25 mA,b'OK Read',11:49:01,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,B,64,250,0.312564493,0.356542068,0.557613057,0.566632541,0.523908548,0.383630785,White LED,25 mA,b'OK Read',11:50:56,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,C,64,250,0.251922593,0.321329863,0.520207725,0.527479703,0.485263793,0.353526566,White LED,25 mA,b'OK Read',11:53:08,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,D,64,250,0.338822784,0.399556454,0.550228175,0.590034105,0.517300494,0.416370798,White LED,25 mA,b'OK Read',11:55:21,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
51,A,64,250,0.152583759,0.154885671,0.199685861,0.244534557,0.324189228,0.451727316,White LED,25 mA,b'OK Read',10:01:12,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
